id,year,month,employment_status,job_title,job_years,is_manager,hours_per_week,telecommute_days_per_week,education,is_education_computer_related,certifications,salary
1113,2017,1,2,2,5.0,0,40.0,1.0,2,1.0,0,7166.0
1114,2017,1,2,2,5.10358453416377,0,41.130448574327296,5.0,2,1.0,1,7636.39359304152
1115,2017,12,2,7,10.0,0,40.0,0.0,2,1.0,1,9166.0
1116,2017,1,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
1117,2017,1,2,2,10.0,0,45.0,5.0,1,0.0,0,8583.0
1118,2017,12,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
1119,2017,12,2,7,3.0,1,40.0,1.0,2,1.0,1,8446.0
1120,2017,12,2,2,10.0,0,45.0,0.0,2,1.0,1,8916.0
1121,2018,1,2,2,4.67085931479082,0,41.413155957518605,2.0,1,1.0,1,6836.395457594821
1122,2017,1,2,5,5.0,1,40.0,2.0,0,0.0,1,7166.0
1123,2017,1,2,0,3.36863492063492,0,40.0596428571429,0.0,0,0.0,0,6142.35289393939
1124,2018,1,2,2,7.0,0,37.0,0.0,0,0.0,0,7750.0
1125,2017,12,2,7,3.32847846889952,0,43.2708412698413,0.0,3,1.0,0,5976.72412087912
1126,2017,1,2,2,3.0,0,40.0,0.0,2,1.0,1,8833.0
1127,2018,12,2,2,4.14672601405319,0,40.96771598007,0.0,3,1.0,0,7054.6438534377
1128,2017,1,2,2,4.044,1,40.326348401598395,0.0,3,1.0,0,5098.88963133641
1129,2017,1,2,1,3.597,1,40.05,5.0,0,0.0,0,7258.70742857143
1130,2017,12,2,5,5.0,0,40.0,1.0,2,1.0,1,7166.0
1131,2017,12,2,2,10.0,0,40.0,3.0,2,1.0,0,7000.0
1132,2018,12,2,1,3.81487301587302,0,41.309404761904794,2.0,3,1.0,1,6667.714071428571
1133,2018,1,2,1,3.0,0,40.0,0.0,2,1.0,1,3928.0
1134,2017,12,2,2,6.152434408513741,0,40.1387616819455,1.0,0,0.0,1,7040.68798332567
1135,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
1136,2017,12,2,1,4.73,1,40.1258333333333,3.0,2,0.0,1,6501.65
1137,2017,1,2,2,4.90397208246607,0,40.4600916414693,5.0,2,1.0,0,8071.46592040938
1138,2017,12,2,4,4.24819715007215,1,40.5837166999667,0.0,3,1.0,1,7816.2256733266695
1139,2017,12,2,1,1.0,0,40.0,1.0,3,1.0,1,7916.0
1140,2017,12,2,2,5.0,0,40.0,1.0,1,1.0,1,7166.0
1141,2017,12,2,2,4.0,0,40.0,0.0,2,1.0,1,8750.0
1142,2017,1,2,5,2.0,0,45.0,0.0,2,1.0,1,8750.0
1143,2017,12,2,1,1.0,1,38.0,1.0,3,1.0,1,6916.0
1144,2017,12,2,2,4.0,0,40.0,0.0,2,1.0,0,7948.0
1145,2018,12,2,1,3.69856055784643,0,40.020553886764205,0.0,3,1.0,1,6780.11225422692
1146,2018,12,0,2,7.64366666666667,1,40.39,5.0,2,0.0,1,9374.58
1147,2017,1,2,1,5.0,0,40.0,0.0,2,1.0,1,7166.0
1148,2017,12,2,2,4.67862446707639,0,39.3965146520147,1.0,0,0.0,0,6468.95835293332
1149,2017,12,2,2,3.9679184617841696,0,41.5335127323657,5.0,3,1.0,1,7724.735176013531
1150,2017,12,2,2,4.1911711163395795,0,40.809895582514,0.0,1,1.0,0,6032.160004854661
1151,2017,1,2,2,1.0,0,40.0,0.0,2,1.0,0,5866.0
1152,2017,1,2,1,10.0,0,45.0,0.0,2,1.0,0,6833.0
1153,2017,12,2,2,5.0,1,40.0,0.0,3,1.0,1,7708.0
1154,2017,1,2,2,5.0,0,40.0,0.0,2,0.0,0,7166.0
1155,2018,12,2,2,4.14672601405319,0,40.96771598007,0.0,3,1.0,0,7054.6438534377
1156,2017,12,2,7,5.25126755434108,0,40.79642124542129,0.0,2,1.0,1,8101.56255357143
1157,2017,1,2,2,5.0,0,40.0,5.0,2,1.0,1,7166.0
1158,2017,1,2,2,1.0,0,40.0,0.0,2,1.0,0,5666.0
1159,2017,12,2,1,5.52423412698413,0,39.4315357142857,1.0,3,1.0,0,7022.392654761899
1160,2018,1,2,6,6.0,0,40.0,1.0,2,0.0,0,7916.0
1161,2017,1,2,2,4.2633494220164705,0,41.325061878877705,2.0,2,1.0,0,6644.85170744648
1162,2017,1,2,2,8.0,0,40.0,1.0,2,1.0,0,6833.0
1163,2017,12,2,4,5.0,1,40.0,0.0,0,1.0,1,7166.0
1164,2017,12,2,2,7.0,0,40.0,0.0,2,1.0,1,5583.0
1165,2017,12,2,5,8.0,0,45.0,1.0,1,0.0,1,9166.0
1166,2017,1,0,5,5.0,0,40.0,1.0,1,1.0,0,7166.0
1167,2017,1,0,0,5.0,0,40.0,5.0,3,0.0,0,7166.0
1168,2017,12,2,1,4.0,0,45.0,0.0,0,0.0,0,4166.0
1169,2017,1,2,2,4.4783951490631795,0,40.3792591376114,2.0,2,1.0,1,7887.355291386909
1170,2018,1,2,4,1.0,1,40.0,1.0,2,1.0,1,5666.0
1171,2017,12,2,2,5.10964041514041,1,41.579666666666704,3.0,3,1.0,1,7026.89881349207
1172,2017,12,2,4,5.0,1,40.0,0.0,2,1.0,1,7166.0
1173,2017,1,2,2,1.0,0,40.0,0.0,2,1.0,1,3916.0
1174,2017,12,2,1,2.90026345876346,0,40.3882857142857,0.0,1,0.0,0,5794.37218578644
1175,2017,12,2,2,10.0,0,40.0,0.0,1,1.0,0,4166.0
1176,2017,1,2,1,3.6036150006684102,0,41.2175843456509,0.0,3,0.0,0,6350.5947222001905
1177,2017,12,2,1,3.4071563051657003,0,41.405996926477606,0.0,2,0.0,1,6525.94355483067
1178,2017,1,2,2,5.006,1,40.09,3.0,2,0.0,0,7168.26777777778
1179,2018,12,2,1,4.94511378307467,0,40.146451752994,0.0,3,1.0,0,6657.163452402261
1180,2017,1,2,2,2.0,0,40.0,0.0,0,0.0,0,5250.0
1181,2017,12,2,4,5.0,1,40.0,4.0,0,0.0,0,7166.0
1182,2017,1,2,1,5.0,0,40.0,0.0,2,0.0,1,7166.0
1183,2017,12,2,2,1.0,0,40.0,0.0,2,0.0,1,9500.0
1184,2017,12,2,2,2.0,0,40.0,0.0,0,0.0,0,5833.0
1185,2017,1,2,6,5.0,0,37.0,0.0,1,0.0,1,4166.0
1186,2017,12,2,2,6.0,0,40.0,0.0,4,0.0,1,5416.0
1187,2017,12,2,1,5.0,0,40.0,5.0,2,1.0,1,7166.0
1188,2018,12,2,2,7.0,0,45.0,0.0,2,1.0,0,8083.0
1189,2017,12,2,1,4.11272897715222,0,40.8092582064971,0.0,2,0.0,0,6967.32449087088
1190,2017,1,2,2,1.0,0,42.0,1.0,1,1.0,1,8333.0
1191,2017,12,2,1,1.0,0,40.0,0.0,2,1.0,0,6250.0
1192,2017,12,2,1,3.4071563051657003,0,41.405996926477606,0.0,2,0.0,1,6525.94355483067
1193,2017,1,2,2,3.0,0,40.0,0.0,2,1.0,1,7083.0
1194,2017,12,2,7,3.32847846889952,0,43.2708412698413,0.0,3,1.0,0,5976.72412087912
1195,2017,12,2,2,4.9070636832688095,0,40.727005354549604,0.0,0,0.0,1,6600.64001429953
1196,2017,12,2,2,4.0,0,37.0,0.0,2,0.0,0,5250.0
1197,2017,1,2,1,5.0,0,40.0,2.0,0,0.0,0,7166.0
1198,2017,12,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
1199,2017,12,2,5,4.88168823130372,0,40.024791782567796,0.0,0,0.0,1,6948.37653688042
1200,2017,1,2,2,9.0,0,45.0,0.0,2,1.0,0,8083.0
1201,2017,12,2,1,4.94511378307467,0,40.146451752994,0.0,3,1.0,0,6657.163452402261
1202,2017,12,2,2,3.9575787416884203,0,40.301676911036,0.0,0,0.0,0,6279.98915233786
1203,2017,12,2,5,10.0,0,45.0,0.0,2,0.0,0,8333.0
1204,2017,1,2,1,6.0,0,40.0,0.0,2,1.0,0,5291.0
1205,2018,12,0,1,5.0,1,40.0,0.0,2,1.0,1,7166.0
1206,2017,12,2,2,5.0,0,40.0,0.0,2,1.0,1,7083.0
1207,2017,1,2,2,4.14079305661659,1,40.5014285714286,0.0,2,0.0,0,7033.8457005772
1208,2017,12,0,5,5.0,1,40.0,2.0,3,1.0,0,7166.0
1209,2018,12,2,2,4.04073862302981,0,40.9044485061286,0.0,2,0.0,0,7107.089169939409
1210,2017,12,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
1211,2017,1,2,2,3.9575787416884203,0,40.301676911036,0.0,0,0.0,0,6279.98915233786
1212,2017,12,2,2,5.5699359333477,0,40.982294446051,5.0,0,0.0,0,7566.72323150706
1213,2017,1,2,7,4.0,1,40.0,1.0,2,0.0,1,6250.0
1214,2018,1,2,2,5.0,1,45.0,0.0,0,0.0,0,5416.0
1215,2017,1,2,2,6.0,0,43.0,0.0,1,1.0,1,3666.0
1216,2017,12,2,2,7.0,0,40.0,0.0,2,1.0,1,7083.0
1217,2017,12,2,2,4.97644497756969,0,40.7119648455196,0.0,3,0.0,0,7360.20634324995
1218,2017,12,2,1,5.0,0,40.0,0.0,2,0.0,0,7583.0
1219,2017,1,2,2,3.0,0,40.0,1.0,4,1.0,1,7083.0
1220,2017,12,2,6,2.6605,0,41.965416666666705,2.0,3,0.0,0,5517.0055
1221,2017,1,2,1,4.78393032736957,1,40.6144070291164,0.0,2,1.0,0,7187.743093820491
1222,2017,12,2,2,5.0,0,40.0,5.0,2,1.0,0,7166.0
1223,2017,1,2,2,4.04073862302981,0,40.9044485061286,0.0,2,0.0,0,7107.089169939409
1224,2017,12,2,1,5.0,0,40.0,5.0,0,0.0,0,7166.0
1225,2017,1,2,2,1.0,0,40.0,0.0,0,0.0,0,3750.0
1226,2017,1,2,7,8.0,0,38.0,1.0,2,1.0,1,8333.0
1227,2017,1,2,2,6.0,1,40.0,0.0,2,1.0,0,5823.0
1228,2017,12,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
1229,2017,12,2,2,1.0,1,40.0,0.0,2,1.0,1,7083.0
1230,2017,12,2,1,10.0,0,40.0,0.0,2,1.0,0,10000.0
1231,2017,12,2,7,3.6403768853695295,0,41.6424829059829,1.0,3,1.0,1,6472.8557033208
1232,2017,12,2,1,3.0,0,45.0,0.0,2,1.0,1,8333.0
1233,2017,1,2,4,5.0,1,40.0,1.0,1,1.0,0,7166.0
1234,2017,1,2,2,8.0,0,40.0,2.0,1,1.0,0,10416.0
1235,2017,1,2,5,3.0979487626082003,0,40.784614031929294,0.0,3,1.0,0,7447.0665946440295
1236,2017,12,2,4,5.0,1,40.0,1.0,2,0.0,1,7166.0
1237,2017,1,2,1,4.07064526629927,0,40.8332818137705,0.0,0,0.0,0,6749.64577467426
1238,2017,12,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
1239,2018,1,2,2,5.0,0,40.0,1.0,2,1.0,0,7166.0
1240,2017,12,2,2,4.0,0,38.0,0.0,2,1.0,0,5833.0
1241,2017,1,2,2,3.0,0,45.0,0.0,2,1.0,1,7333.0
1242,2017,1,2,7,5.0,1,40.0,0.0,2,1.0,1,10416.0
1243,2017,1,2,1,4.0,0,40.0,1.0,1,0.0,1,4583.0
1244,2017,1,2,1,4.45645192422728,0,40.8940884054592,0.0,2,1.0,0,6564.939162516
1245,2017,1,2,2,6.0,1,40.0,1.0,2,1.0,0,9166.0
1246,2017,12,2,6,1.0,0,40.0,5.0,2,0.0,1,6666.0
1247,2017,12,2,6,4.523570318570321,0,40.313928218840005,0.0,0,0.0,0,6571.89985894661
1248,2017,1,2,1,5.0,0,39.0,0.0,2,0.0,0,5476.0
1249,2018,1,2,1,5.42141985791986,1,39.7441544011544,0.0,2,0.0,0,6875.2404979742505
1250,2017,1,2,5,5.0,0,40.0,0.0,2,1.0,1,7500.0
1251,2017,12,2,6,5.0,1,42.0,0.0,2,1.0,0,6916.0
1252,2017,12,2,2,4.31865131110719,1,40.6112218614719,2.0,3,1.0,1,7116.945100719541
1253,2017,1,2,1,3.39411227021173,0,41.341762534679,2.0,1,1.0,1,6502.731137362641
1254,2017,1,2,2,4.33048561027325,0,40.9734095118135,0.0,2,0.0,1,7298.82316186425
1255,2017,12,2,6,5.0,1,40.0,1.0,2,0.0,0,7166.0
1256,2017,12,2,2,4.81679446778712,0,42.4598647724824,3.0,2,1.0,1,7801.09098790425
1257,2017,12,2,2,4.1911711163395795,0,40.809895582514,0.0,1,1.0,0,6032.160004854661
1258,2017,12,2,1,1.0,0,45.0,0.0,1,0.0,0,6583.0
1259,2017,1,2,1,5.0,0,40.0,0.0,0,0.0,0,7166.0
1260,2017,1,2,7,3.42608513708514,0,41.2996291486292,0.0,0,0.0,0,6206.425528860029
1261,2017,12,0,2,5.0,1,44.0,3.0,2,0.0,1,10416.0
1262,2017,1,2,1,5.0,0,40.0,0.0,0,0.0,0,7983.0
1263,2017,12,2,2,6.0,0,45.0,5.0,1,1.0,1,9791.0
1264,2017,12,2,1,6.0,0,45.0,5.0,0,0.0,0,9583.0
1265,2017,1,2,5,5.28718956043956,0,40.041875,1.0,3,1.0,1,6848.79642857143
1266,2017,1,2,2,6.0,0,40.0,0.0,0,0.0,0,4166.0
1267,2018,12,2,5,6.83360064935065,1,42.2609419191919,0.0,2,0.0,0,7637.16026948052
1268,2017,12,2,2,6.0,0,45.0,3.0,2,0.0,0,10000.0
1269,2017,12,2,2,4.6150413211557595,0,40.810169591180895,1.0,2,1.0,1,7342.12456054052
1270,2018,12,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
1271,2017,12,2,4,0.0,1,37.0,0.0,2,0.0,1,6691.0
1272,2018,1,2,0,2.0,0,45.0,2.0,2,0.0,1,6166.0
1273,2017,1,2,1,4.78393032736957,1,40.6144070291164,0.0,2,1.0,0,7187.743093820491
1274,2018,12,2,6,3.0,0,40.0,0.0,0,0.0,1,6666.0
1275,2017,12,2,4,7.0,1,45.0,5.0,1,0.0,0,8083.0
1276,2017,1,2,1,3.4071563051657003,0,41.405996926477606,0.0,2,0.0,1,6525.94355483067
1277,2017,1,2,1,10.0,1,40.0,3.0,0,0.0,0,5000.0
1278,2017,1,2,6,4.0,1,40.0,2.0,3,1.0,1,3666.0
1279,2018,12,2,1,8.206509828454031,0,39.9604499748617,0.0,0,1.0,1,4973.4355236232595
1280,2017,1,2,2,2.8467774447774397,0,41.5434830447331,1.0,3,1.0,0,7024.1430031635
1281,2017,1,2,2,1.0,0,40.0,0.0,3,1.0,0,4916.0
1282,2017,12,2,1,1.0,0,40.0,5.0,2,1.0,0,7500.0
1283,2017,1,2,5,5.73729996392496,0,40.3435352886778,0.0,1,1.0,0,7656.659044842909
1284,2017,1,2,2,1.0,1,40.0,0.0,2,1.0,1,5958.0
1285,2017,1,2,2,5.0,1,40.0,1.0,2,1.0,0,7166.0
1286,2017,1,2,2,4.598758721670491,0,40.1861196524064,2.0,0,0.0,1,6496.7882358752295
1287,2018,12,2,2,5.0,0,40.0,5.0,1,1.0,0,7166.0
1288,2017,12,2,1,2.0,0,40.0,0.0,3,1.0,1,4495.0
1289,2017,12,2,2,3.0,0,40.0,3.0,2,1.0,0,4833.0
1290,2018,12,2,2,4.0,0,40.0,0.0,3,1.0,1,4527.0
1291,2017,1,2,2,2.55998412698413,0,39.9149661172161,0.0,2,0.0,0,5413.18124206349
1292,2017,12,2,5,5.0,1,40.0,2.0,3,0.0,1,7166.0
1293,2017,1,2,1,6.100297979797981,1,42.2454073287823,2.0,2,1.0,1,7467.84350086025
1294,2017,12,2,2,2.0,0,45.0,0.0,2,0.0,0,5416.0
1295,2017,12,2,2,4.0,0,45.0,1.0,0,0.0,0,10416.0
1296,2018,12,2,6,3.81350518925519,0,41.079518402349294,0.0,2,1.0,1,5877.59237340953
1297,2017,12,0,1,4.0,0,40.0,2.0,3,1.0,1,4166.0
1298,2017,12,2,2,4.43033261183261,1,42.5220115995116,2.0,2,1.0,1,8358.7718015873
1299,2017,1,2,4,3.0,1,45.0,0.0,2,1.0,0,5208.0
1300,2017,1,2,5,5.396968253968249,0,39.438547619047604,1.0,2,1.0,1,7597.81434920635
1301,2017,12,2,6,1.0,0,40.0,0.0,3,0.0,0,4708.0
1302,2017,12,0,2,1.0,0,37.0,5.0,2,0.0,0,8916.0
1303,2018,12,2,1,6.0,0,40.0,0.0,2,1.0,1,7666.0
1304,2017,1,2,2,7.0,0,40.0,0.0,0,0.0,1,6041.0
1305,2017,1,2,7,2.98211111111111,0,40.8218095238095,1.0,2,0.0,0,8028.707136796541
1306,2017,12,2,1,6.0,0,40.0,0.0,2,1.0,1,5000.0
1307,2017,1,2,1,3.0,0,38.0,0.0,2,1.0,1,4583.0
1308,2018,12,2,2,4.96105555555556,0,42.8429563492064,2.0,3,0.0,0,7852.795149933399
1309,2018,12,2,2,5.0,0,40.0,0.0,0,0.0,1,7166.0
1310,2017,1,2,1,3.0,0,40.0,0.0,2,1.0,0,5166.0
1311,2019,1,2,2,3.0,1,40.0,2.0,1,0.0,0,5166.0
1312,2017,1,2,6,6.0,0,40.0,0.0,3,0.0,0,10437.0
1313,2017,1,2,1,4.07064526629927,0,40.8332818137705,0.0,0,0.0,0,6749.64577467426
1314,2017,1,2,1,4.0,0,45.0,0.0,3,0.0,1,7250.0
1315,2017,1,2,2,3.7039904475605696,1,41.498917832714206,0.0,2,1.0,1,7098.14087297353
1316,2018,12,0,2,5.94135897435897,0,40.03266666666671,1.0,1,0.0,1,8181.154536796541
1317,2017,1,2,2,4.47833333333333,1,40.2858235294118,3.0,1,1.0,1,7077.21221992481
1318,2017,12,2,2,2.0,0,45.0,1.0,1,1.0,1,5966.0
1319,2017,1,2,1,1.0,0,45.0,0.0,2,1.0,0,5166.0
1320,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
1321,2017,1,2,2,3.0,0,45.0,1.0,1,1.0,0,5075.0
1322,2017,1,2,2,5.0,1,40.0,0.0,1,1.0,0,5416.0
1323,2017,1,2,2,2.0,1,38.0,0.0,2,1.0,0,5673.0
1324,2017,12,2,4,3.0,1,40.0,0.0,2,1.0,0,5588.0
1325,2017,12,2,1,3.0,0,40.0,0.0,4,0.0,0,9416.0
1326,2017,12,2,2,4.0,0,45.0,0.0,2,1.0,1,7500.0
1327,2017,12,2,6,3.4030714285714305,0,42.2636701860231,5.0,3,1.0,1,6640.19316666667
1328,2017,1,2,2,4.99722354162143,1,40.37841704462829,0.0,3,1.0,1,7366.409174996129
1329,2018,12,2,1,5.7185236120089105,0,40.0,0.0,1,1.0,1,5943.48542100297
1330,2017,12,2,2,3.0,0,40.0,0.0,2,1.0,1,5579.0
1331,2018,12,2,2,7.0,0,42.0,1.0,2,0.0,1,8592.0
1332,2017,1,2,1,4.78393032736957,1,40.6144070291164,0.0,2,1.0,0,7187.743093820491
1333,2017,12,2,2,5.0,1,40.0,0.0,1,1.0,1,6666.0
1334,2017,12,2,2,5.0,0,43.0,0.0,2,1.0,1,8416.0
1335,2018,1,2,1,5.0,0,40.0,0.0,2,1.0,0,7833.0
1336,2017,12,2,1,10.0,0,40.0,0.0,2,1.0,1,7083.0
1337,2017,1,2,1,4.0,0,38.0,1.0,2,1.0,0,3954.0
1338,2017,12,2,2,8.0,0,45.0,1.0,2,1.0,1,8166.0
1339,2017,12,2,2,10.0,0,44.0,0.0,2,1.0,1,6250.0
1340,2017,1,2,2,5.0,0,40.0,2.0,2,1.0,1,7166.0
1341,2017,12,2,4,2.4316666666666698,1,41.5683333333333,5.0,3,0.0,1,7351.44333333333
1342,2018,12,2,5,5.0,0,40.0,5.0,2,1.0,1,7166.0
1343,2017,12,2,2,5.0,0,40.0,1.0,0,0.0,1,7166.0
1344,2018,12,2,2,2.0,0,40.0,0.0,0,0.0,1,3808.0
1345,2017,1,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
1346,2017,12,2,1,7.0,0,45.0,0.0,1,1.0,0,7083.0
1347,2017,1,2,2,7.0,0,45.0,0.0,0,0.0,1,9000.0
1348,2017,1,2,5,5.0,0,40.0,0.0,0,0.0,1,7166.0
1349,2017,1,2,2,5.41379301194162,1,40.646666666666704,3.0,2,1.0,1,7605.220277777779
1350,2017,1,2,2,4.0,0,40.0,0.0,3,1.0,1,4166.0
1351,2017,1,2,1,1.0,0,40.0,0.0,2,1.0,0,5416.0
1352,2017,1,2,5,5.0,0,40.0,0.0,2,0.0,1,7166.0
1353,2017,1,2,1,5.12024312760073,0,41.09457382013021,0.0,1,1.0,0,5871.87845699334
1354,2017,12,2,2,4.0,0,45.0,0.0,1,0.0,0,8333.0
1355,2017,1,2,2,3.7039904475605696,1,41.498917832714206,0.0,2,1.0,1,7098.14087297353
1356,2017,1,2,2,5.0,0,40.0,0.0,2,0.0,0,7500.0
1357,2017,1,2,2,4.759545405854039,0,40.807492261917204,0.0,3,0.0,1,7041.14458433487
1358,2017,1,2,2,10.0,1,45.0,1.0,2,1.0,1,10000.0
1359,2017,12,2,2,1.0,1,45.0,0.0,1,1.0,0,9225.0
1360,2017,1,2,2,4.6150413211557595,0,40.810169591180895,1.0,2,1.0,1,7342.12456054052
1361,2017,12,2,2,8.0,0,40.0,1.0,0,0.0,0,9583.0
1362,2017,1,2,1,4.13421087246087,0,40.617354978354996,1.0,1,0.0,1,5276.17766122766
1363,2017,1,2,1,2.0,0,42.0,1.0,2,1.0,0,5666.0
1364,2017,12,2,2,4.2633494220164705,0,41.325061878877705,2.0,2,1.0,0,6644.85170744648
1365,2017,12,2,2,3.0,1,45.0,0.0,0,0.0,0,9250.0
1366,2018,12,2,2,3.4952647352647297,0,41.4305452602953,5.0,3,0.0,1,8560.31499773184
1367,2017,12,2,1,1.0,1,40.0,5.0,2,1.0,0,8125.0
1368,2017,12,2,2,10.0,0,40.0,0.0,2,1.0,0,3779.0
1369,2017,1,2,1,5.0,1,40.0,1.0,2,1.0,0,7166.0
1370,2017,12,2,1,5.0,0,40.0,1.0,2,1.0,1,7166.0
1371,2017,1,2,2,4.22536881685124,0,40.428527767042496,0.0,1,1.0,1,6927.16367895412
1372,2017,1,2,2,7.0,0,40.0,1.0,2,1.0,0,5416.0
1373,2018,12,2,1,0.0,0,45.0,1.0,3,0.0,0,5916.0
1374,2017,12,2,2,2.0,0,45.0,0.0,3,0.0,1,5027.0
1375,2017,12,2,1,5.0,1,40.0,0.0,3,1.0,0,7166.0
1376,2018,12,0,2,5.0,0,40.0,0.0,3,0.0,0,7166.0
1377,2017,1,2,5,3.2360785048285097,1,40.7139062326562,0.0,3,1.0,1,6637.175845404599
1378,2017,1,2,2,7.0,0,40.0,0.0,2,0.0,1,9166.0
1379,2017,12,0,1,5.0,0,40.0,3.0,1,0.0,1,7166.0
1380,2017,12,0,2,8.0,0,42.0,0.0,2,1.0,1,10441.0
1381,2017,1,2,5,2.0,0,40.0,5.0,2,1.0,1,9166.0
1382,2017,1,2,2,1.0,0,40.0,1.0,2,0.0,0,10416.0
1383,2017,1,2,2,4.56334920634921,0,39.309992784992794,0.0,0,0.0,1,5975.06684786765
1384,2017,12,2,4,6.0,1,40.0,0.0,1,1.0,1,9333.0
1385,2017,12,2,1,7.0,0,45.0,0.0,2,0.0,0,8125.0
1386,2017,12,2,2,1.0,0,42.0,2.0,2,1.0,1,10000.0
1387,2017,12,2,5,3.4285692640692598,0,40.084285714285706,0.0,1,0.0,0,7041.9666969697
1388,2017,12,2,6,4.0,0,42.0,5.0,0,1.0,0,4645.0
1389,2017,12,2,1,1.0,0,40.0,0.0,0,0.0,1,4916.0
1390,2017,1,2,2,4.6150413211557595,0,40.810169591180895,1.0,2,1.0,1,7342.12456054052
1391,2017,1,2,1,3.95108824578712,0,40.2893202221973,1.0,2,1.0,0,7179.575611079859
1392,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
1393,2017,12,2,2,4.7719611254701695,0,40.7615858249761,1.0,2,0.0,1,8021.9375778557915
1394,2017,1,2,4,6.0,1,39.0,5.0,3,1.0,1,5371.0
1395,2017,12,2,5,2.0,1,45.0,1.0,3,1.0,1,7333.0
1396,2017,12,1,5,5.0,1,40.0,0.0,4,1.0,1,7166.0
1397,2017,1,2,1,3.0,0,45.0,2.0,2,0.0,1,10000.0
1398,2017,1,2,1,1.0,0,45.0,0.0,2,0.0,1,5416.0
1399,2017,1,2,2,4.04073862302981,0,40.9044485061286,0.0,2,0.0,0,7107.089169939409
1400,2017,12,2,5,5.0,1,40.0,1.0,4,1.0,1,7166.0
1401,2017,12,2,2,2.0,0,40.0,0.0,2,0.0,1,9833.0
1402,2017,1,2,5,3.47034933509044,0,43.20546739371739,0.0,2,0.0,0,8053.278428404929
1403,2017,1,2,2,7.0,0,45.0,0.0,2,1.0,1,10000.0
1404,2018,1,2,6,2.6035428833578,0,41.645859281460794,0.0,2,0.0,0,6660.982690796271
1405,2017,12,2,2,4.1911711163395795,0,40.809895582514,0.0,1,1.0,0,6032.160004854661
1406,2017,12,2,7,10.0,0,40.0,0.0,2,1.0,1,4916.0
1407,2017,12,2,2,1.0,0,40.0,0.0,3,1.0,1,9166.0
1408,2017,1,2,2,4.0,0,40.0,1.0,0,0.0,1,6083.0
1409,2018,12,2,2,8.0,1,40.0,0.0,2,0.0,1,4583.0
1410,2017,1,2,1,4.7707968745634,0,,0.0,2,1.0,1,6573.34496751579
1411,2017,1,0,2,5.3260000000000005,0,39.84,2.0,2,0.0,1,7316.28757142857
1412,2017,1,0,2,10.0,0,40.0,1.0,2,0.0,1,7083.0
1413,2017,12,2,7,5.0,1,40.0,5.0,2,1.0,1,7166.0
1414,2018,12,2,3,4.4225,1,39.7873466810967,0.0,3,1.0,1,6867.702527472529
1415,2018,12,2,6,4.76556060606061,0,39.274746031746,0.0,1,0.0,1,5746.99435714286
1416,2018,12,2,2,5.0,0,40.0,4.0,2,0.0,1,7166.0
1417,2017,1,2,5,6.0725,0,40.0,0.0,3,0.0,0,7204.9105981241
1418,2018,12,2,2,10.0,0,40.0,0.0,0,0.0,1,4583.0
1419,2017,12,2,2,10.0,0,40.0,5.0,2,0.0,1,10416.0
1420,2017,1,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
1421,2017,1,2,5,2.0,0,40.0,0.0,2,1.0,1,5833.0
1422,2017,1,2,2,4.32132442965531,1,41.7097485292485,1.0,1,1.0,1,7175.50057398157
1423,2017,1,2,5,5.0,1,40.0,1.0,1,0.0,0,7166.0
1424,2018,12,2,6,5.0,0,40.0,0.0,0,1.0,0,7166.0
1425,2017,1,2,1,5.0,0,40.0,0.0,2,1.0,1,7166.0
1426,2017,12,2,1,1.0,0,40.0,0.0,2,0.0,0,7500.0
1427,2017,1,2,2,1.0,0,40.0,0.0,2,0.0,0,4333.0
1428,2017,12,2,5,3.7421190430667104,0,40.434221976096296,0.0,2,1.0,0,6864.11238986838
1429,2017,12,2,2,5.0,0,40.0,0.0,1,0.0,0,7166.0
1430,2017,12,2,2,3.9575787416884203,0,40.301676911036,0.0,0,0.0,0,6279.98915233786
1431,2017,12,2,4,5.0,1,40.0,0.0,3,0.0,1,7166.0
1432,2017,12,2,2,10.0,0,40.0,0.0,2,0.0,0,10083.0
1433,2018,12,2,2,1.0,0,40.0,0.0,1,1.0,0,5083.0
1434,2017,1,2,2,4.33048561027325,0,40.9734095118135,0.0,2,0.0,1,7298.82316186425
1435,2017,1,2,2,4.1911711163395795,0,40.809895582514,0.0,1,1.0,0,6032.160004854661
1436,2017,1,0,1,5.0,0,40.0,5.0,2,1.0,0,7166.0
1437,2017,12,2,1,3.6830806246257,0,41.2063252590737,0.0,0,0.0,1,6065.09642991103
